SA1_7DIGITCODE_2016	unemployment
3114411	7.3
3114412	5.8
3114413	6.4
3114414	2.6
3114415	8.9
3114416	6.8
3114417	12.4
3114418	6.1
3114501	9.9
3114503	11.6
3114504	5.3
3114507	9.8
3114508	6.8
3114509	10.2
3114510	6.5
3114511	6.4
3114512	8.1
3114514	7.9
3114515	10
3114516	15.8
3114517	11.6
3114518	10.9
3114519	7.7
3114520	12.4
3114521	6.3
3114522	6.7
3114523	11.5
3114524	3.6
3114525	6.6
3114526	8.2
3114527	11.1
3114528	14.1
3114529	10.9
3114601	5.7
3114602	1.1
3114603	13.5
3114604	5.9
3114605	8.1
3114606	2.7
3114607	12.1
3114608	8.8
3114609	3.6
3114610	2.5
3114611	2.5
3114612	2.2
3114613	5.3
3114614	5.9
3114615	6
3114616	4.6
3114617	6.4
3114701	9.4
3114702	11.5
3114703	10.2
3114704	9.3
3114705	10
3114706	11.4
3114707	9.9
3114708	9.7
3114709	8.1
3114710	8.5
3114711	8.1
3114712	6.2
3114713	6.9
3114714	5.8
3114715	8.9
3114716	6.8
3114719	5.5
3114720	6.7
3114721	8.2
3114723	6.1
3114724	5.7
3114725	8.3
3114726	7
3114801	4.8
3114802	5.9
3114803	13.3
3114804	10.6
3114805	5.4
3114806	9.3
3114807	11.5
3114808	9
3114809	2.8
3114810	9
3114811	8.7
3114812	6
3114813	9
3114814	9
3114815	9.9
3114816	9.4
3114817	16.1
3114818	3.4
3114819	3.8
3114820	3.8
3114821	3.3
3114822	5.6
3114823	3.3
3114901	9.5
3114902	10.8
3114903	3.2
3114904	6.7
3114905	4.8
3114906	5.3
3114907	2.8
3114908	5.6
3114910	8.3
3114911	3.6
3114913	10.2
3114914	34.6
3114915	6.7
3114916	2.9
3114917	10.6
3114919	10.7
3114920	7.3
3114921	6.6
3114922	8.3
3114923	7.4
3114924	13.5
3114925	2.6
3114926	2.9
3115101	10.1
3115102	12
3115103	11.3
3115104	12.9
3115105	6.6
3115106	28.1
3115107	20.6
3115108	19.2
3115109	19.1
3115110	30.8
3115111	12.8
3115112	11.5
3115113	8.8
3115114	11.6
3115115	17
3115201	9
3115202	23.3
3115203	11.3
3115204	13.2
3115205	13.4
3115206	27.4
3115207	13
3115208	17.7
3115209	24.8
3115210	14.7
3115211	14.2
3115212	7.6
3115213	10.4
3115214	12
3115301	6.3
3115302	7.6
3115303	5.7
3115304	4.7
3115305	6.2
3115306	4.2
3115308	17.2
3115309	14.3
3115310	8.7
3115311	1.7
3115312	6.7
3115313	10.9
3115314	6.8
3115315	7.1
3115316	5.5
3115317	2.1
3115318	5.4
3115319	2.9
3115401	12.5
3115403	7.5
3115404	12.3
3115405	13
3115406	30.7
3115407	12.3
3115408	14.5
3115409	8.3
3115410	3.7
3115411	12.3
3115412	22.8
3115413	13.6
3115414	13.4
3115415	12.3
3115416	14.6
3115417	16.5
3115501	5.7
3115502	14.9
3115503	10.9
3115504	7.2
3115505	12.1
3115506	11.4
3115507	9.1
3115508	6.4
3115509	3.4
3115511	7.7
3115512	12.6
3115601	4.4
3115602	2.1
3115603	3.8
3115604	9.7
3115605	4.7
3115606	5.1
3115607	8.3
3115608	6.8
3115609	9.9
3115610	4
3115611	6.3
3115613	12.1
3115614	8.1
3115615	11
3115616	2.3
3115617	4.6
3115618	2.9
3115619	4.6
3115620	5.1
3115621	4.8
3115622	8.3
3115623	16.7
3115701	14.8
3115702	14.6
3115703	8.4
3115704	7.7
3115705	7.5
3115706	16.4
3115707	17.4
3115708	12.4
3115709	7.6
3115711	8.3
3115712	15.4
3115801	4.5
3115802	13.2
3115803	5
3115804	10.4
3115805	6.3
3115806	12.5
3115807	14
3115808	3.9
3115809	4.2
3115810	2.1
3115811	14.5
3115812	2.2
3115813	3.9
3115814	4.5
3115815	14.1
3115816	15.7
3115901	8.6
3115902	10.5
3115903	8.3
3115904	12.7
3115905	7.8
3115906	8.1
3115907	5.4
3115908	11.9
3115909	12.2
3115910	11.1
3115911	8
3115912	20.4
3115913	12.8
3115914	16.5
3115915	5.5
3115916	12.9
3115917	18.5
3115918	10.5
3115919	7
3115920	18.8
3115921	17.2
3115922	13.2
3115923	4.3
3115924	4.8
3115925	6.8
3115926	6.3
3115927	3.6
3115928	3.2
3115929	12.2
3115930	9
3116001	9.4
3116002	7.8
3116003	9.9
3116004	10.3
3116005	6.7
3116006	6
3116007	4.3
3116008	3.2
3116009	6.7
3116010	5.4
3116011	8.1
3116014	9
3116015	4.7
3116017	5.3
3116018	2.6
3116019	11.7
3116020	3.7
3116021	7.8
3116023	6.7
3116025	3.9
3116026	8.7
3116101	3.6
3116102	4.5
3116103	3.5
3116105	5.2
3116107	10.1
3116109	7.8
3116110	5.7
3116111	11.4
3116112	7.8
3116113	8.3
3116114	5.5
3116116	9.4
3116117	4.1
3116118	13.2
3116119	10.8
3116120	2.6
3116121	4.4
3116122	9.7
3116123	7.9
3116124	8.3
3116125	9.2
3116126	4.3
3116127	2.8
3116128	10.6
3116129	6.3
3116130	5.3
3116131	9.7
3116132	2.7
3116133	1.4
3116134	3.2
3116135	5.4
3116136	15.9
3116140	5.3
3116141	6.1
3116301	46.3
3116302	45
3116401	11.4
3116402	9.1
3116403	9.5
3116404	1.9
3116405	12.8
3116406	3.8
3116407	2.1
3116408	57.1
3116409	6.1
3116410	8.7
3116411	7.3
3116412	9
3116413	1.3
3116414	1.7
3116415	2.3
3116417	8.6
3116419	7.4
3116501	2.7
3116502	5.4
3116503	7.5
3116505	2.8
3116506	3.2
3116508	3.4
3116509	8.3
3116510	4.2
3116511	3.1
3116512	5.3
3116513	2.8
3116514	3.8
3116516	7.5
3116601	3.2
3116602	5.9
3116603	7.1
3116604	6.5
3116605	5.2
3116606	4.3
3116607	12.4
3116608	10.2
3116609	8
3116610	6.3
3116611	6.2
3116612	7.6
3116613	12.2
3116614	13.2
3116615	10.3
3116616	8.2
3116617	3.1
3116618	7.4
3116619	3
3116620	7.3
3116622	3.1
3116623	1.4
3116624	4.1
3116625	6.3
3116626	2.4
3116627	5.7
3116701	13.3
3116702	18.9
3116703	21.5
3116704	9.1
3116705	15.9
3116706	14.3
3116707	5.4
3116708	18.5
3116709	7.7
3116710	16.9
3116711	13.5
3116712	12.7
3116713	10.4
3116714	19.4
3116715	22.9
3116717	12.3
3116803	15.6
3116805	15.6
3116806	6.6
3116807	5.1
3116808	10.8
3116809	3.6
3116810	11
3116811	6.8
3116812	11
3116813	13.5
3116814	3.9
3116815	37.5
3116901	7.2
3116902	8.2
3116903	7.6
3116904	11
3116905	4.6
3116906	10.3
3116909	4.6
3116910	5.4
3116911	6.4
3116913	7
3116914	4.9
3116915	3.2
3116916	2.1
3116917	6.8
3116918	3.2
3116919	4.9
3116920	15.9
3116921	11.9
3116922	3.9
3116923	5.1
3116924	9.8
3116925	10.3
3116926	6.4
3116927	8.5
3116928	10
3116929	12.9
3116930	2.5
3117002	5.1
3117003	6.7
3117004	5.2
3117005	5.1
3117006	6.7
3117007	6.3
3117008	8.7
3117010	4
3117011	10.7
3117012	16.1
3117013	20.3
3117014	18.7
3117015	12
3117016	22.5
3117017	3.7
3117018	3.6
3117019	4.8
3117020	8.9
3117021	12.9
3117022	9.9
3117023	7.4
3117024	6.7
3117025	4.7
3117026	5.1
3117101	5.2
3117102	5.4
3117103	2.3
3117104	2.7
3117105	5.1
3117106	11.1
3117107	9.1
3117108	8.7
3117109	2.6
3117110	2
3117111	1.8
3117112	1.6
3117113	2.7
3117201	8.4
3117202	8.1
3117203	8.1
3117204	3.9
3117205	7
3117206	4.8
3117207	10.6
3117208	7.9
3117209	9
3117210	5.9
3117211	5
3117212	2.1
3117213	1.7
3117214	6.4
3117215	5.3
3117217	2.6
3117219	9.6
3117220	9.9
3117302	1.7
3117303	2.6
3117304	13
3117305	9.8
3117306	2.1
3117307	3.3
3117308	3.3
3117309	3.2
3117310	7.3
3117311	2.7
3117312	2.6
3117314	2.3
3117318	4.8
3117319	5.9
3117320	1.5
3117401	5.7
3117402	20.3
3117403	5
3117404	8.9
3117405	2.9
3117406	1.6
3117407	2.5
3117409	4
3117410	2.8
3117411	5.6
3117412	3.1
3117413	10.4
3117501	1.2
3117502	2.9
3117503	4.1
3117504	6.1
3117505	10.7
3117506	3
3117507	3.3
3117508	2.6
3117509	2.2
3117511	2.1
3117512	2.7
3117602	3
3117603	3.6
3117604	8.4
3117605	1.7
3117606	13.1
3117607	4.8
3117608	1.8
3117609	1.8
3117610	4.1
3117611	6.2
3117612	4
3117613	6.4
3117614	3
3117615	2.8
3117616	2.3
3117617	4.5
3117618	5.7
3117702	5.6
3117703	13.3
3117704	7.1
3117705	4.4
3117706	2.4
3117707	6.1
3117708	5
3117709	2.7
3117712	2.8
3117713	2.9
3117714	9.3
3117715	1
3117716	3
3117719	8.6
3117721	1.2
3117801	4.1
3117802	10.7
3117803	13.7
3117804	9.3
3117805	9.3
3117806	23.9
3117807	11.7
3117810	3.9
3117812	1.5
3117814	15.9
3117901	22.1
3117902	8.8
3117903	10.2
3117904	7.5
3117905	6.6
3117906	8.9
3117907	4.1
3117908	9
3117909	4
3117910	7
3117911	3.3
3117912	8.7
3117913	17.7
3117914	3.8
3117915	8.6
3117916	10.4
3117917	4.1
3117918	4.3
3117919	5.8
3117920	6.5
3117921	3.7
3117922	1.6
3117923	2.3
3117924	6.3
3118001	4.9
3118002	4.1
3118003	5.2
3118004	10.2
3118005	4.2
3118006	8.4
3118007	10.9
3118008	9.9
3118009	6.7
3118010	7.7
3118011	7.6
3118012	8.1
3118013	4.8
3118014	7.5
3118015	2.3
3118016	2.1
3118017	2.1
3118018	3.4
3118019	1.2
3118020	5.5
3118021	5.3
3118024	2.9
3118101	8.5
3118102	7.5
3118104	5.8
3118106	5.4
3118107	1.8
3118108	3.9
3118109	12.7
3118110	3.2
3118111	3
3118201	8.1
3118202	3.8
3118203	8.2
3118204	1.9
3118205	2.8
3118206	2.5
3118207	2.5
3118208	2.2
3118209	5.4
3118210	3.8
3118211	2
3118212	6.7
3118213	4.5
3118214	5.7
3118215	2.8
3118216	7.2
3118217	3.8
3118318	4
3118339	6.4
3118346	6.9
3118347	5.4
3118348	5.8
3118349	5.1
3118352	16.9
3118353	5.6
3118355	17.5
3118356	6.8
3118357	6.8
3118358	6.8
3118359	3.6
3118360	5.5
3118361	3.3
3118362	7
3118363	5.2
3118364	5
3118365	8.6
3118366	7.9
3118367	13.8
3118368	4.9
3118369	5.1
3118370	6.4
3118371	14.3
3118372	6.3
3118374	2.2
3118375	10
3118376	5.7
3118377	4.5
3118378	1.9
3118379	15.3
3118380	2.4
3118381	9.4
3118382	5.1
3118383	7.6
3118384	6
3118385	2.3
3118386	3
3118387	2.3
3118389	5.9
3118390	2
3118391	4.6
3118392	2
3118393	2.7
3118401	9.6
3118402	9.8
3118403	12.9
3118404	14.3
3118405	8.1
3118406	7
3118407	4.8
3118408	2
3118409	2.8
3118410	2.9
3118411	2.9
3118412	1.1
3118413	4.3
3118501	2.5
3118502	3.5
3118503	5.5
3118504	3.7
3118505	2
3118506	4.8
3118508	10.2
3118509	3.2
3118511	2.8
3118512	4.3
3118513	5.3
3118514	3
3118601	6.3
3118602	2.4
3118603	3.6
3118604	3.1
3118605	3.8
3118606	4.5
3118607	7.2
3118608	2.7
3118609	4.9
3118610	3.8
3118611	11.2
3118612	9.8
3118701	9.2
3118702	4.3
3118703	8.6
3118704	7.8
3118705	6.3
3118706	3.8
3118707	7.9
3118708	9.4
3118709	3.2
3118710	13.8
3118711	13
3118712	10.4
3118713	2.7
3118714	3.9
3118716	2.8
3118717	5.3
3118718	7.3
3118801	1.9
3118802	5.7
3118803	3.6
3118804	5.9
3118806	4.1
3118807	2.1
3118808	4.7
3118809	23.1
3118810	9.2
3118811	6
3118812	5.2
3118813	6.1
3118814	6.2
3118901	3.8
3118902	1.8
3118903	9.4
3118904	10.4
3118905	11
3118906	7.2
3118907	4.9
3118908	3.7
3118909	7.9
3118910	3.6
3118911	2.2
3118912	6.3
3118913	6
3118915	9.4
3118917	9.8
3118919	6.6
3118920	6.5
3118921	5.5
3118922	12
3118923	10.1
3118924	6.9
3118925	2.6
3118926	2.7
3118927	5.5
3118928	7.8
3118929	5.7
3118930	6.9
3118931	7.3
3118932	6.9
3118933	5.6
3118934	7.6
3118936	16.1
3118937	8.3
3118938	12.7
3118939	14.1
3118940	8
3118941	5.4
3118942	4.1
3118943	7.6
3118944	3.2
3119001	9.6
3119002	4.3
3119003	2.5
3119005	7.8
3119006	2.2
3119007	5.4
3119008	18.1
3119009	4.9
3119010	9.1
3119011	11.1
3119012	5.9
3119013	5.8
3119014	11.5
3119015	6.3
3119016	2.2
3119017	2.5
3119019	5.4
3119020	11
3119021	6.6
3119022	5.2
3119023	2.5
3119101	2.2
3119103	20.9
3119104	21.2
3119105	2.4
3119107	6.2
3119108	4.6
3119109	6.7
3119110	4.1
3119113	2.5
3119115	2.3
3119116	5.8
3119117	5.6
3119118	2
3119119	4.6
3119120	7.7
3119121	5.6
3119122	9.3
3119123	2.2
3119124	3.8
3119125	8.8
3119126	23.3
3119203	3.7
3119204	8.3
3119205	3.3
3119206	4.2
3119207	4
3119208	4.2
3119209	11.5
3119210	4.7
3119211	10.2
3119212	9.2
3119213	5.9
3119214	2.6
3119215	7.8
3119216	10.1
3119217	6.5
3119218	7.8
3119219	9.4
3119220	5.6
3119221	4.5
3119222	6.4
3119223	5.8
3119224	5
3119225	5.6
3119226	6.2
3119227	9.1
3119228	6.1
3119229	4.4
3119230	2.8
3119231	4.8
3119232	5.8
3119233	6
3119234	7.5
3119235	1.9
3119236	5.3
3120501	7.4
3120502	13.2
3120503	8.9
3120504	13.2
3120505	7.5
3120506	10.6
3120507	17.2
3120508	22.9
3120509	6.8
3120510	7.4
3120511	13.2
3120512	10.3
3120513	18.4
3120514	17.1
3120515	10.9
3120517	11.5
3120518	13.1
3120519	13.8
3120601	6.5
3120602	7.1
3120603	3.7
3120604	8.1
3120605	6.6
3120701	7.4
3120702	15.9
3120703	7.8
3120704	9.1
3120705	10.5
3120706	9.4
3120708	14.1
3120709	10.9
3120710	6.5
3120711	6.1
3120712	22.7
3120713	14.8
3120801	5.1
3120802	7.9
3120803	9.2
3120804	8.1
3120805	11.4
3120806	7.7
3120807	9.3
3120808	4.3
3120809	3.6
3120810	8.2
3120811	6.2
3120812	11.9
3120813	11.4
3120814	8.2
3120816	10.1
3120817	7
3120818	8.9
3120819	9
3120820	7.1
3120821	2.4
3120822	4.3
3120823	4.8
3120824	2.8
3120825	8
3120901	3.3
3120902	5.6
3120903	5.6
3120904	11.2
3120905	1.8
3120906	3.1
3120908	5.8
3120909	6.4
3120910	8.6
3120911	2.2
3121001	10
3121002	16.7
3121003	10.7
3121004	14.7
3121005	10.1
3121006	10.5
3121007	20
3121008	7.9
3121010	3.4
3121012	9.9
3121013	5.1
3121014	6.3
3121016	9.5
3121017	9.5
3121018	8
3121020	5.2
3121021	9.6
3121022	12.1
3121023	10.9
3121024	10.7
3121025	11.8
3121026	7.4
3121101	12.1
3121102	2.3
3121103	19.4
3121104	14.6
3121105	10.4
3121106	7.7
3121107	14.3
3121108	2.6
3121109	16.3
3121110	11.4
3121111	4.3
3121112	6.2
3121113	11.1
3121202	13.2
3121203	23
3121204	23
3121205	12.7
3121206	8
3121207	20.3
3121208	18.2
3121209	26
3121210	25.3
3121301	8.9
3121302	7.7
3121303	2.1
3121304	13.4
3121305	4.4
3121306	3
3121308	6.6
3121309	8.8
3121310	9.2
3121311	5.4
3121312	10.6
3121313	8.5
3121314	10.5
3121315	10.3
3121316	5.5
3121319	2.6
3121320	4.3
3121321	4.7
3121322	5.8
3121401	11.2
3121402	12.8
3121403	12.2
3121404	24.3
3121405	12.5
3121406	9.3
3121407	10.5
3121408	10.2
3121409	6
3121410	6.3
3121411	4.9
3121412	5.4
3121413	7.2
3121501	10.9
3121502	7.8
3121503	5.8
3121504	5
3121505	5
3121506	13.1
3121507	10.3
3121508	9.4
3121509	12.6
3121510	9
3121511	13.3
3121512	7.5
3121513	6
3121514	8.9
3121515	10.1
3121516	3.9
3121517	6.8
3121601	10.9
3121602	13.4
3121603	8.1
3121604	75
3121605	3.3
3121607	6.6
3121610	10.9
3121611	9.6
3121612	9.1
3121613	7.9
3121614	10.6
3121615	11.7
3121616	8.4
3121617	2.5
3121618	6.5
3121619	6
3121620	11.7
3121621	5
3121701	17.6
3121702	5.8
3121703	12.5
3121704	14.6
3121705	10.7
3121706	11.7
3121707	22.1
3121708	16.9
3121709	22.8
3121710	18.8
3121801	6.3
3121802	11.3
3121803	5.8
3121804	10.4
3121805	6.5
3121806	7.4
3121807	4.8
3121808	9.6
3121809	5.1
3121810	10.6
3121811	8
3121901	6.3
3121903	2.9
3121904	9.9
3121905	10.4
3121906	13.3
3121907	22.2
3121908	6
3121909	11.5
3121910	8.5
3121911	8.6
3121912	7.9
3121913	4.8
3121914	3.4
3121916	5.3
3121917	4.4
3122001	7.9
3122002	1.6
3122003	6.5
3122004	11.2
3122005	5.7
3122006	5.7
3122007	6.6
3122008	5.8
3122201	4.8
3122202	8.2
3122203	9.3
3122204	5.5
3122205	13.8
3122206	14.8
3122207	5.6
3122208	6.6
3122209	2.7
3122210	3.4
3122211	5.3
3122212	6
3122213	5
3122214	7.7
3122215	2.9
3122216	6.2
3122217	6.8
3122218	11.2
3122219	12.6
3122220	16.3
3122221	11.4
3122222	11.5
3122301	3.3
3122302	3.1
3122303	11.5
3122306	6.8
3122307	5.2
3122308	7
3122309	10
3122310	7.9
3122311	5.6
3122312	3.6
3122313	6.2
3122316	5.7
3122317	4.5
3122318	8.2
3122319	5.4
3122320	10.7
3122321	12.5
3122322	7.8
3122323	22.4
3122324	8.6
3122325	6.2
3122326	13.5
3122327	8.6
3122328	14.8
3122329	10.5
3122330	21
3122331	13.8
3122332	2.9
3122333	7.6
3122334	7.5
3122335	12.5
3122336	8.9
3122337	8.3
3122338	10.5
3122339	8.1
3122340	5.1
3122341	10.1
3122342	8.2
3122343	5
3122344	7.2
3122345	6.7
3122346	6.1
3122347	4.9
3122401	7.5
3122402	6.4
3122403	4.9
3122404	6.2
3122405	4.1
3122406	5.5
3122407	9.7
3122408	5.6
3122410	6.7
3122411	4.7
3122412	6.6
3122413	7
3122414	6.9
3122416	6.1
3122417	9.2
3122418	2.7
3122419	4.2
3122420	4.5
3122501	4.5
3122502	4.9
3122503	7.2
3122504	5.8
3122505	5.4
3122506	8.8
3122508	7.3
3122509	2.6
3122510	11.8
3122511	12.1
3122512	3
3122513	10.5
3122514	2.1
3122515	4.7
3122516	7.1
3122517	7.5
3122519	6
3122520	5.5
3122521	2.3
3122522	6.4
3122524	3.2
3122525	5.2
3122601	3.5
3122602	7.3
3122603	3.9
3122604	5.9
3122605	5.6
3122606	6.3
3122607	7.3
3122608	3.5
3122609	5.9
3122610	5.2
3122611	2.4
3122612	7.5
3122613	5.1
3122614	8.5
3122615	6.8
3122616	4.9
3122618	3.2
3122619	7.9
3122620	7.1
3122621	6.2
3122622	3.8
3122623	4.1
3122624	6
3122625	7
3122628	3.5
3122629	2.3
3122630	8.8
3122631	8
3122632	7.2
3122633	3.3
3122634	5
3122635	17.9
3122636	15.4
3122637	3.2
3122638	7.8
3122701	8.7
3122702	5.2
3122703	8.4
3122704	5.8
3122705	9.1
3122706	2.9
3122707	6
3122708	4.9
3122709	2.5
3122710	4.3
3122712	6.9
3122713	5.5
3122714	5.7
3122715	4
3122716	4.7
3122717	7.6
3122718	5.5
3122719	5.1
3122720	5.8
3122721	3.4
3122722	8.5
3122723	5.1
3122801	3.7
3122802	6
3122803	12.2
3122804	10.2
3122805	11.8
3122806	1.3
3122807	5
3122808	9.2
3122809	2.5
3122810	3.2
3122811	3.1
3122812	6.8
3122813	8.5
3122814	9.8
3122815	8.6
3122817	6.1
3122818	2.9
3122819	10.6
3122820	8.2
3122821	3.1
3122822	2.2
3122823	5.6
3122824	3.6
3122825	8.1
3122826	8.4
3122827	8.2
3122828	8.1
3122829	5
3122830	3.1
3122901	4.3
3122902	2.4
3122903	1.4
3122904	4.8
3122905	6.1
3122906	3.4
3122907	5.4
3122908	5.6
3122909	9.4
3122910	5.4
3122911	4.2
3122912	6.5
3122913	3.7
3122914	4.8
3122916	2.8
3123001	7.3
3123002	7.9
3123003	9.3
3123004	8
3123005	5
3123006	8.5
3123007	5
3123008	7.6
3123009	9.6
3123010	4.3
3123011	5.6
3123012	5.1
3123101	2.9
3123102	5.4
3123103	4.3
3123104	4.5
3123105	8.4
3123106	8.6
3123107	6.5
3123108	6.2
3123109	5.5
3123110	6.5
3123111	5.3
3123112	8.9
3123113	60
3123114	6.1
3123116	9.1
3123117	4.1
3123118	13.4
3123119	5.1
3123120	4.6
3123121	7.2
3123122	7
3123123	4.1
3123124	4.1
3123125	4.7
3123126	6.7
3123127	5.3
3123128	11.7
3123129	2.2
3123201	11.7
3123202	11.8
3123203	7.4
3123204	7.3
3123205	6.2
3123206	6.6
3123207	5.3
3123208	5.5
3123209	6.2
3123210	8.2
3123211	3.6
3123212	10.9
3123213	9.8
3123214	5.8
3123215	4.3
3123216	6.3
3123217	5.3
3123218	9.8
3123219	3.8
3123220	4.2
3123222	4
3123224	7.3
3123225	5.9
3123226	2.3
3123301	5.1
3123302	5.7
3123303	3.2
3123304	10
3123305	3.4
3123306	7.4
3123307	5.1
3123308	6.4
3123309	3.6
3123310	10.5
3123311	9.2
3123312	11.7
3123313	7
3123314	3.4
3123315	5.5
3123316	9.1
3123317	5.4
3123318	6.3
3123319	5.3
3123320	6.3
3123321	5.4
3123322	6.8
3123323	7.9
3123324	3.2
3123325	8.2
3123328	13
3123329	7.7
3123330	6
3123331	11
3123332	6.6
3123401	8.6
3123402	4.3
3123403	6.1
3123404	5.3
3123405	9.2
3123406	9.4
3123407	3.1
3123408	6.8
3123409	6
3123411	8.3
3123412	8.2
3123413	5.6
3123414	5.2
3123415	9.2
3123416	7.3
3123417	6.3
3123418	5.9
3123419	6
3123420	6.9
3123421	2.4
3123422	4.5
3123423	8.7
3123424	6
3123425	4.3
3123426	4.2
3123427	7.7
3123428	5.4
3123429	5
3123430	5.4
3123431	5.7
3123432	3.7
3123501	12.3
3123502	8.3
3123504	12.7
3123505	7.3
3123506	9.3
3123507	9
3123508	5.8
3123509	4.6
3123512	7.2
3123513	8.1
3123514	5.9
3123515	7.5
3123516	8.2
3123517	8
3123518	7.1
3123519	6.7
3123520	6.9
3123521	9.5
3123522	2.8
3123523	5.9
3123524	7.2
3123525	5.4
3123526	10.1
3123602	9.5
3123604	9.6
3123605	10.6
3123606	7.4
3123607	9.9
3123608	8.5
3123609	6.9
3123610	5.5
3123611	7.4
3123612	7.2
3123613	5.3
3123614	8.5
3123615	14.7
3123616	12.5
3123701	12.2
3123703	4.6
3123706	7.5
3123707	7.7
3123708	13.8
3123709	5.6
3123710	7.6
3123711	10.2
3123712	11.6
3123713	4.2
3123714	13.8
3123715	7.3
3123716	5.7
3123717	9
3123718	9.5
3123719	11.9
3123720	7.5
3123721	2.2
3123722	6
3123723	7.8
3123724	8.7
3123725	13
3123726	7.2
3123727	14.8
3123728	5.9
3123801	14.8
3123802	8
3123803	17.6
3123804	12.7
3123805	11.7
3123806	9.9
3123807	10.1
3123808	15
3123809	7.2
3123810	10
3123811	6
3123812	3.8
3123813	13.5
3123814	12.8
3123815	13
3123816	7.4
3123817	18.1
3123818	16.4
3123819	7.3
3123820	15.2
3123822	14.3
3123823	8.4
3123825	9.7
3123826	8.2
3123827	4.2
3123828	4.7
3123829	13.3
3123830	12
3123831	8.3
3123832	6.6
3123833	10.4
3123834	10
3123835	8.9
3123836	12
3123837	4.7
3123838	13
3123839	9.2
3123840	11.2
3123842	18.1
3123843	12.3
3123901	2.3
3123902	6.4
3123903	2.3
3123904	7.1
3123905	7.3
3123906	1.6
3123907	5.3
3123908	6.4
3123909	5.9
3123910	3.8
3123911	2.8
3123912	3.1
3123914	5.5
3123915	6.3
3123916	5.1
3123917	4
3123918	8.3
3123919	5.2
3123920	4.5
3124001	6.9
3124002	2.5
3124004	11
3124005	8
3124006	7.1
3124007	6.5
3124008	5.1
3124009	4.2
3124010	7.3
3124011	6.6
3124012	6.1
3124013	5
3124014	10.2
3124015	7.9
3124016	4.1
3124017	2
3124018	2.7
3124020	5.1
3124021	5.7
3124022	8.4
3124023	7.8
3124024	10.3
3124025	7.6
3124101	15.4
3124103	8.9
3124104	9.3
3124105	5
3124106	6.4
3124107	4.1
3124108	3.7
3124109	4.6
3124110	2.4
3124111	3.6
3124112	10.1
3124113	3.3
3124201	7
3124202	7.8
3124203	4.2
3124204	7.1
3124205	5.3
3124206	9.9
3124207	6.5
3124208	3
3124209	8.5
3124210	6.4
3124211	6.9
3124212	2.6
3124213	4.5
3124214	3.3
3124215	6.5
3124216	5.2
3124217	6.5
3124218	6.4
3124220	6.2
3124222	5.1
3124225	6.3
3124226	9.3
3124227	5.5
3124229	3.4
3124230	3.3
3124231	10.4
3124232	4.8
3124233	4.7
3124234	3
3124235	5.9
3124236	7.9
3124237	7.2
3124238	6.7
3124239	1.9
3124301	8
3124302	4
3124303	4.7
3124305	2.3
3124306	6.4
3124307	5.9
3124308	5.5
3124309	3.2
3124310	5
3124311	7.1
3124312	3.7
3124313	5.5
3124314	6.1
3124315	7
3124316	3.6
3124317	4.3
3124318	7.2
3124401	5
3124402	8.3
3124403	2.9
3124405	4.5
3124406	4
3124407	2.7
3124408	4.9
3124409	6.4
3124412	3.1
3124413	3.6
3124414	4.3
3124415	7.5
3124416	2.7
3124417	7.8
3124418	5.6
3124419	9.9
3124420	6.2
3124421	8.6
3124422	8.1
3124423	8
3124424	9.7
3124425	2.2
3124426	3.6
3124427	6.4
3124428	8.4
3124429	5.5
3124431	5.4
3124432	4.1
3124433	4.1
3124434	2.3
3124435	8
3124436	7.7
3124437	6.2
3124438	5.6
3124439	8.8
3124440	4.2
3124441	3.5
3124442	9.6
3124443	6.3
3124444	8.2
3124445	5.1
3124446	4.6
3124447	5.1
3124502	10.8
3124503	7.2
3124504	10.5
3124505	6.8
3124506	3
3124507	5.3
3124509	6.6
3124510	5.1
3124511	6.8
3124512	5.4
3124513	3.8
3124514	3.3
3124515	4.1
3124516	6.6
3124517	3.6
3124602	5.9
3124603	6.1
3124604	3.2
3124605	6.4
3124607	4.5
3124608	3.1
3124609	7.4
3124610	4
3124611	1
3124612	2.7
3124613	4.9
3124614	3.8
3124615	5.9
3124616	6.4
3124617	7.3
3124618	9.4
3124619	6.5
3124620	3.7
3124621	17.8
3124622	20.5
3124623	5.5
3124624	9.5
3124625	8.6
3124626	5.7
3124627	7.8
3124628	4.4
3124629	8.1
3124701	10.3
3124702	6.1
3124703	4.4
3124705	5.9
3124706	3.1
3124707	4.1
3124708	6.8
3124709	5
3124710	5.9
3124711	4.8
3124712	4.8
3124713	4.2
3124714	9.6
3124715	13.2
3124716	7
3124717	6.6
3124720	5.2
3124721	6.3
3124722	8.6
3124723	9.6
3124724	2.6
3124725	6.9
3124801	10.4
3124802	10.2
3124803	5.1
3124805	37.5
3124806	13.1
3124807	5.4
3124808	6
3124809	4.9
3124810	11.5
3124811	11.3
3124812	3.6
3124813	9.1
3124814	5.1
3124815	14.7
3124818	9.7
3124819	4.3
3124820	7.2
3124821	5.4
3124822	4.4
3124823	6.3
3124824	6.6
3124825	8.1
3124826	4.1
3124828	9.4
3124829	10.1
3124830	4.9
3124831	6.5
3124832	7.8
3124833	7.6
3124834	5
3124835	7.7
3124836	22.1
3124837	3.9
3124838	10.8
3124839	15.5
3124840	13.9
3124841	13.5
3124842	7.2
3124843	2.1
3124844	4.2
3124846	6.6
3124847	8.3
3124849	4.3
3124850	7.1
3124851	7.1
