SA1_7DIGITCODE_2016	HomeCensusNight	persons
2123712	0	21
2123712	1	449
2123713	1	28
2123714	0	18
2123714	1	365
2123715	0	17
2123715	1	623
2123716	0	17
2123716	1	480
2123717	0	16
2123717	1	469
2123718	0	16
2123718	1	573
2123719	0	9
2123719	1	307
2123720	0	9
2123720	1	410
2123721	0	6
2123721	1	475
2123722	0	24
2123722	1	588
2123723	0	12
2123723	1	387
2123724	0	13
2123724	1	332
2123725	0	11
2123725	1	371
2123726	0	17
2123726	1	500
2123727	0	12
2123727	1	453
2123728	0	8
2123728	1	459
2123729	0	12
2123729	1	409
2123730	0	13
2123730	1	415
2123731	0	9
2123731	1	335
2123901	0	29
2123901	1	738
2123902	0	32
2123902	1	490
2123903	0	13
2123903	1	413
2123904	0	15
2123904	1	310
2123905	0	20
2123905	1	341
2123906	0	21
2123906	1	600
2123907	0	19
2123907	1	543
2123908	0	13
2123908	1	453
2123909	0	22
2123909	1	642
2123910	0	13
2123910	1	434
2123911	0	14
2123911	1	421
2123912	0	15
2123912	1	363
2123913	0	18
2123913	1	308
2123914	0	10
2123914	1	389
2123915	0	26
2123915	1	821
2123916	0	20
2123916	1	565
2123918	0	11
2123918	1	629
2123919	0	13
2123919	1	404
2123920	0	8
2123920	1	306
2123921	0	6
2123921	1	341
2123922	0	24
2123922	1	374
2123923	0	30
2123923	1	734
2123924	0	11
2123924	1	567
2123925	0	8
2123925	1	603
2123926	0	26
2123926	1	777
2123927	0	18
2123927	1	557
2123928	0	11
2123928	1	266
2123929	0	21
2123929	1	543
2123930	0	11
2123930	1	369
2123931	0	13
2123931	1	640
2123932	0	25
2123932	1	492
2123933	0	25
2123933	1	509
2123934	0	15
2123934	1	538
2123935	0	17
2123935	1	307
2123936	0	12
2123936	1	322
2123937	0	13
2123937	1	412
2123938	0	12
2123938	1	627
2123939	0	3
2123939	1	333
2123940	0	17
2123940	1	447
2123941	0	17
2123941	1	479
2123942	0	5
2123942	1	309
2123943	0	11
2123943	1	412
2123944	0	7
2123944	1	345
2123945	0	17
2123945	1	499
2123946	0	23
2123946	1	552
2123947	0	3
2123947	1	345
2123948	0	11
2123948	1	474
2123949	0	13
2123949	1	350
2124001	0	6
2124001	1	275
2124002	0	31
2124002	1	532
2124003	0	21
2124003	1	584
2124004	0	12
2124004	1	516
2124005	0	12
2124005	1	383
2124006	0	26
2124006	1	309
2124007	0	3
2124008	0	9
2124008	1	370
2124009	0	13
2124009	1	250
2124010	0	9
2124010	1	220
2124011	0	13
2124011	1	300
2124012	0	22
2124012	1	229
2124013	0	3
2124013	1	393
2124014	0	26
2124014	1	700
2124015	0	26
2124015	1	696
2124016	0	21
2124016	1	639
2124017	0	24
2124017	1	263
2124018	0	6
2124018	1	558
2124019	0	5
2124019	1	405
2124020	0	29
2124020	1	416
2124021	0	10
2124021	1	412
2124022	0	23
2124022	1	623
2124023	0	7
2124023	1	264
2124024	0	7
2124024	1	182
2124025	0	11
2124025	1	268
2124026	0	36
2124026	1	572
2124027	0	5
2124027	1	369
2124028	0	16
2124028	1	259
2124029	0	16
2124029	1	341
2124030	0	4
2124030	1	342
2124031	0	18
2124031	1	349
2124032	0	6
2124032	1	201
2124101	0	22
2124101	1	466
2124102	0	20
2124102	1	493
2124103	0	18
2124103	1	434
2124104	0	28
2124104	1	439
2124106	0	21
2124106	1	893
2124107	0	20
2124107	1	289
2124108	0	16
2124108	1	419
2124109	0	13
2124109	1	447
2124110	0	7
2124110	1	334
2124111	0	15
2124111	1	384
2124112	0	35
2124112	1	513
2124113	0	17
2124113	1	292
2124114	0	10
2124114	1	324
2124115	0	15
2124115	1	461
2124116	0	12
2124116	1	357
2124117	0	18
2124117	1	283
2124118	0	12
2124118	1	415
2124119	0	25
2124119	1	479
2124120	0	16
2124120	1	312
2124121	0	28
2124121	1	535
2124122	0	21
2124122	1	511
2124123	0	9
2124123	1	257
2124124	0	7
2124124	1	492
2124125	0	25
2124125	1	464
2124126	0	13
2124126	1	452
2124127	0	49
2124127	1	561
2124128	0	10
2124128	1	497
2124129	0	17
2124129	1	340
2124130	0	17
2124130	1	439
2124132	0	23
2124132	1	565
2124134	0	11
2124134	1	303
2124135	0	23
2124135	1	431
2124136	0	26
2124136	1	547
2124137	0	16
2124137	1	384
2124138	0	15
2124138	1	238
2124139	0	11
2124139	1	380
2124140	0	27
2124140	1	923
2124141	0	19
2124141	1	284
2124142	0	23
2124142	1	352
2124143	0	8
2124143	1	328
2124144	0	22
2124144	1	375
2124145	0	30
2124145	1	665
2124146	0	27
2124146	1	540
2124147	0	7
2124147	1	167
2124148	0	8
2124148	1	406
2124149	0	3
2124149	1	210
2124150	0	8
2124150	1	294
2124151	0	27
2124151	1	931
2124152	0	22
2124152	1	320
2124153	0	30
2124153	1	464
2124154	0	27
2124154	1	557
2124155	0	21
2124155	1	391
2124156	0	11
2124156	1	235
2124157	0	14
2124157	1	555
2124158	0	12
2124158	1	273
2124159	0	8
2124159	1	298
2124160	0	17
2124160	1	574
2124161	0	9
2124161	1	314
2124162	0	31
2124162	1	683
2124201	0	22
2124201	1	542
2124202	0	18
2124202	1	436
2124203	0	17
2124203	1	544
2124204	0	11
2124204	1	606
2124205	0	27
2124205	1	684
2124206	0	23
2124206	1	559
2124207	0	14
2124207	1	480
2124208	0	14
2124208	1	624
2124209	0	20
2124209	1	501
2124210	0	16
2124210	1	479
2124211	0	15
2124211	1	417
2124212	0	26
2124212	1	877
2124213	0	8
2124213	1	600
2124214	0	4
2124214	1	361
2124215	0	42
2124215	1	704
2124216	0	7
2124216	1	309
2124217	1	298
2124218	0	20
2124218	1	667
2124219	0	8
2124219	1	390
2124220	0	17
2124220	1	441
2124221	0	3
2124221	1	315
2124222	0	23
2124222	1	472
2124223	0	10
2124223	1	182
2124224	0	12
2124224	1	481
2124225	0	31
2124225	1	633
2124226	1	4
2124227	0	5
2124227	1	275
2124301	0	15
2124301	1	390
2124302	0	10
2124302	1	220
2124303	0	4
2124303	1	17
2124304	0	3
2124305	0	20
2124305	1	195
2124306	0	14
2124306	1	445
2124307	1	236
2124308	0	3
2124308	1	239
2124309	0	7
2124309	1	349
2124310	0	7
2124310	1	401
2124311	0	12
2124311	1	303
2124312	0	13
2124312	1	554
2124313	1	228
2124314	0	5
2124314	1	644
2124315	0	15
2124315	1	297
2124316	0	5
2124316	1	218
2124317	0	12
2124317	1	472
2124318	0	4
2124318	1	548
2124319	0	9
2124319	1	410
2124320	0	18
2124320	1	688
2124321	0	27
2124321	1	505
2124322	1	7
2124323	0	16
2124323	1	464
2124324	1	317
2124325	0	12
2124325	1	314
2124326	0	8
2124326	1	358
2124327	0	12
2124327	1	569
2124328	0	15
2124328	1	413
2124329	0	7
2124329	1	475
2124330	0	18
2124330	1	322
2124331	0	8
2124331	1	279
2124332	0	3
2124332	1	224
2124333	0	27
2124333	1	515
2124334	0	4
2124334	1	366
2124335	0	11
2124335	1	435
2124336	0	17
2124336	1	537
2124337	0	7
2124337	1	342
2124338	0	13
2124338	1	235
2124339	0	16
2124339	1	362
2124340	0	8
2124340	1	464
2124341	0	14
2124341	1	415
2124342	0	6
2124342	1	226
2124343	0	11
2124343	1	421
2124344	0	5
2124344	1	288
2124501	0	31
2124501	1	467
2124502	0	6
2124502	1	385
2124503	0	14
2124503	1	269
2124504	0	18
2124504	1	288
2124505	0	9
2124505	1	396
2124506	0	15
2124506	1	369
2124507	0	22
2124507	1	317
2124508	0	7
2124508	1	461
2124509	1	234
2124510	0	23
2124510	1	321
2124511	0	20
2124511	1	261
2124512	0	8
2124512	1	307
2124513	0	8
2124513	1	412
2124514	0	29
2124514	1	560
2124515	0	3
2124515	1	419
2124516	0	3
2124516	1	280
2124517	0	9
2124517	1	286
2124518	0	18
2124518	1	413
2124519	0	5
2124519	1	350
2124520	0	9
2124520	1	210
2124521	0	8
2124521	1	237
2124522	0	8
2124522	1	190
2124523	0	25
2124523	1	558
2124524	0	13
2124524	1	368
2124525	0	7
2124525	1	294
2124526	0	5
2124526	1	536
2124527	0	4
2124527	1	226
2124528	0	22
2124528	1	569
2124529	0	8
2124529	1	347
2124530	0	19
2124530	1	795
2124531	0	20
2124531	1	563
2124532	0	12
2124532	1	473
2124533	0	13
2124533	1	298
2124535	1	3
2124537	0	3
2124538	0	26
2124538	1	525
2124539	0	19
2124539	1	425
2124540	0	19
2124540	1	457
2124541	0	11
2124541	1	474
2124542	0	27
2124542	1	536
2124543	0	6
2124543	1	499
2124544	0	8
2124544	1	195
2124545	0	9
2124545	1	254
2124546	0	20
2124546	1	512
2124547	0	8
2124547	1	264
2124548	0	26
2124548	1	380
2124601	0	15
2124601	1	521
2124602	0	28
2124602	1	528
2124603	0	6
2124603	1	387
2124604	0	16
2124604	1	335
2124605	0	13
2124605	1	347
2124606	0	8
2124606	1	468
2124607	0	12
2124607	1	339
2124608	0	8
2124608	1	273
2124609	0	21
2124609	1	411
2124610	0	15
2124610	1	466
2124611	0	17
2124611	1	432
2124612	0	9
2124612	1	414
2124613	0	9
2124613	1	245
2124614	0	5
2124614	1	482
2124615	0	15
2124615	1	510
2124616	0	11
2124616	1	334
2124617	0	14
2124617	1	539
2124618	0	8
2124618	1	317
2124619	0	8
2124619	1	348
2124620	0	12
2124620	1	361
2124621	0	17
2124621	1	287
2124622	0	10
2124622	1	233
2124624	0	17
2124624	1	293
2124625	0	11
2124625	1	696
2124627	0	7
2124627	1	385
2124628	0	13
2124628	1	379
2124629	0	3
2124629	1	271
2124630	0	99
2124630	1	3396
2124631	0	3
2124631	1	420
2124633	0	10
2124633	1	951
2124634	0	7
2124634	1	484
2124701	0	20
2124701	1	540
2124702	0	12
2124702	1	403
2124703	0	9
2124703	1	533
2124704	0	31
2124704	1	588
2124705	0	25
2124705	1	431
2124706	0	19
2124706	1	566
2124707	1	337
2124708	0	12
2124708	1	522
2124709	0	17
2124709	1	460
2124710	0	5
2124710	1	456
2124711	0	21
2124711	1	487
2124712	0	14
2124712	1	427
2124713	0	9
2124713	1	549
2124714	0	12
2124714	1	584
2124715	0	12
2124715	1	569
2124716	0	17
2124716	1	478
2124717	0	10
2124717	1	493
2124718	0	12
2124718	1	461
2124719	0	11
2124719	1	380
2124720	0	11
2124720	1	469
2124721	0	25
2124721	1	504
2124722	0	24
2124722	1	544
2124723	0	13
2124723	1	598
2124724	0	15
2124724	1	644
2124725	0	26
2124725	1	610
2124726	0	3
2124726	1	482
2124727	0	13
2124727	1	433
2124728	0	13
2124728	1	436
2124729	0	3
2124729	1	213
2124730	0	3
2124730	1	216
2124801	0	20
2124801	1	161
2124901	0	4
2124901	1	491
2124902	0	3
2124902	1	446
2124903	0	17
2124903	1	659
2124904	0	8
2124904	1	559
2124905	0	7
2124905	1	448
2124906	0	11
2124906	1	433
2124907	0	13
2124907	1	656
2124909	0	32
2124909	1	1479
2124910	0	13
2124910	1	382
2124911	0	4
2124911	1	501
2124913	0	6
2124913	1	485
2124914	1	372
2124915	0	16
2124915	1	399
2124916	0	15
2124916	1	445
2124917	0	5
2124917	1	276
2124918	0	18
2124918	1	834
2124919	0	10
2124919	1	302
2124920	0	12
2124920	1	559
2124921	0	6
2124921	1	521
2124922	0	9
2124922	1	397
2124923	0	5
2124923	1	458
2124924	0	14
2124924	1	372
2124925	0	25
2124925	1	487
2124926	0	8
2124926	1	621
2124927	0	3
2124927	1	417
2124928	0	15
2124928	1	571
2124929	0	3
2124929	1	396
2124930	0	3
2124930	1	292
2124931	0	9
2124931	1	306
2124932	0	3
2124932	1	465
2124933	1	580
2124934	0	12
2124934	1	455
2124936	0	11
2124936	1	306
2124937	0	9
2124937	1	296
2124938	0	10
2124938	1	345
2124939	0	3
2124939	1	440
2124940	0	6
2124940	1	405
2124941	0	5
2124941	1	378
2124942	0	3
2124942	1	329
2124943	0	9
2124943	1	483
2124944	0	9
2124944	1	490
2124945	0	13
2124945	1	400
2124946	0	6
2124946	1	221
2124947	0	13
2124947	1	349
2124949	0	8
2124949	1	879
2125001	0	24
2125001	1	435
2125002	1	365
2125003	0	29
2125003	1	501
2125004	0	24
2125004	1	514
2125005	0	15
2125005	1	415
2125006	0	19
2125006	1	367
2125007	0	22
2125007	1	541
2125008	1	3
2125009	0	15
2125009	1	475
2125010	0	28
2125010	1	410
2125011	0	15
2125011	1	398
2125012	0	6
2125012	1	265
2125013	0	7
2125013	1	303
2125014	0	19
2125014	1	384
2125015	0	3
2125015	1	194
2125016	0	9
2125016	1	268
2125017	1	40
2125018	0	7
2125018	1	350
2125101	0	9
2125101	1	186
2125102	0	3
2125102	1	419
2125103	0	25
2125103	1	346
2125104	0	11
2125104	1	390
2125105	0	15
2125105	1	580
2125106	0	26
2125106	1	620
2125107	0	23
2125107	1	589
2125108	0	7
2125108	1	257
2125109	0	20
2125109	1	660
2125110	0	23
2125110	1	478
2125111	0	11
2125111	1	381
2125112	0	17
2125112	1	726
2125113	0	17
2125113	1	428
2125114	0	36
2125114	1	604
2125115	0	13
2125115	1	392
2125116	0	6
2125116	1	420
2125117	0	28
2125117	1	289
2125118	0	32
2125118	1	591
2125119	0	3
2125119	1	297
2125120	0	21
2125120	1	726
2125121	0	16
2125121	1	344
2125122	0	3
2125122	1	10
2125123	0	10
2125123	1	273
2125124	0	12
2125124	1	389
2125125	0	12
2125125	1	326
2125126	0	9
2125126	1	261
2125127	0	12
2125127	1	302
2125128	0	11
2125128	1	348
2125401	0	20
2125401	1	444
2125402	0	22
2125402	1	517
2125403	0	23
2125403	1	637
2125404	0	9
2125404	1	327
2125405	0	17
2125405	1	406
2125406	0	31
2125406	1	513
2125407	1	4
2125408	0	13
2125408	1	461
2125409	0	29
2125409	1	460
2125410	0	12
2125410	1	387
2125411	0	7
2125411	1	453
2125412	1	197
2125413	0	30
2125413	1	574
2125414	0	11
2125414	1	475
2125415	0	9
2125415	1	421
2125416	0	23
2125416	1	605
2125417	0	14
2125417	1	398
2125418	0	3
2125418	1	4
2125419	0	16
2125419	1	569
2125420	0	24
2125420	1	486
2125421	0	10
2125421	1	493
2125422	0	20
2125422	1	530
2125423	0	13
2125423	1	307
2125424	0	14
2125424	1	414
2125425	0	11
2125425	1	433
2125427	0	46
2125427	1	1235
2125428	0	24
2125428	1	350
2125429	0	22
2125429	1	481
2125430	0	19
2125430	1	520
2125431	0	16
2125431	1	547
2125432	0	41
2125432	1	233
2125433	0	6
2125433	1	273
2125434	0	3
2125434	1	368
2125501	0	11
2125501	1	407
2125502	0	4
2125502	1	378
2125503	0	12
2125503	1	434
2125505	0	13
2125505	1	410
2125506	0	18
2125506	1	526
2125507	0	20
2125507	1	531
2125508	0	21
2125508	1	305
2125509	0	9
2125509	1	286
2125510	0	17
2125510	1	378
2125511	0	8
2125511	1	187
2125512	0	16
2125512	1	619
2125513	0	18
2125513	1	378
2125514	0	6
2125514	1	349
2125515	0	9
2125515	1	297
2125516	0	13
2125516	1	245
2125517	0	10
2125517	1	375
2125518	0	9
2125518	1	259
2125601	0	3
2125601	1	233
2125602	0	10
2125602	1	338
2125603	0	4
2125603	1	368
2125604	0	5
2125604	1	307
2125605	0	17
2125605	1	559
2125606	0	15
2125606	1	364
2125608	0	21
2125608	1	556
2125609	0	14
2125609	1	437
2125610	0	9
2125610	1	317
2125611	0	13
2125611	1	347
2125612	0	16
2125612	1	422
2125613	0	9
2125613	1	378
2125614	0	8
2125614	1	298
2125615	0	4
2125615	1	192
2125616	0	25
2125616	1	523
2125617	0	8
2125617	1	239
2125618	0	21
2125618	1	346
2125619	0	8
2125619	1	537
2125620	0	9
2125620	1	403
2125621	0	24
2125621	1	513
2125622	0	15
2125622	1	460
2125623	0	32
2125623	1	257
2125624	0	10
2125624	1	515
2125625	0	20
2125625	1	375
2125626	0	12
2125626	1	476
2125627	0	18
2125627	1	489
2125628	0	5
2125628	1	216
2125629	0	22
2125629	1	554
2125630	0	20
2125630	1	503
2125631	0	14
2125631	1	294
2125632	0	16
2125632	1	473
2125633	0	12
2125633	1	483
2125634	0	4
2125634	1	259
2125635	0	25
2125635	1	656
2125636	0	20
2125636	1	262
2125637	0	12
2125637	1	284
2125638	0	4
2125638	1	300
2125639	0	3
2125639	1	211
2125702	0	6
2125702	1	457
2125703	0	20
2125703	1	672
2125704	0	20
2125704	1	573
2125705	0	15
2125705	1	419
2125706	0	7
2125706	1	425
2125707	0	13
2125707	1	398
2125708	0	8
2125708	1	513
2125709	0	4
2125709	1	368
2125710	0	11
2125710	1	458
2125711	0	15
2125711	1	442
2125712	0	16
2125712	1	464
2125713	1	235
2125714	0	11
2125714	1	497
2125715	0	8
2125715	1	354
2125716	0	8
2125716	1	389
2125717	0	71
2125717	1	317
2125718	0	13
2125718	1	440
2125719	0	21
2125719	1	327
2125802	1	13
2125803	0	31
2125803	1	400
2125804	0	12
2125804	1	311
2125805	0	20
2125805	1	537
2125806	0	13
2125806	1	431
2125807	0	15
2125807	1	554
2125809	0	15
2125809	1	421
2125810	0	18
2125810	1	385
2125811	0	17
2125811	1	273
2125812	0	21
2125812	1	396
2125813	0	15
2125813	1	536
2125814	0	3
2125814	1	419
2125815	0	6
2125815	1	397
2125816	0	8
2125816	1	484
2125817	0	8
2125817	1	417
2125818	0	4
2125818	1	247
2125819	0	10
2125819	1	460
2125820	0	9
2125820	1	239
2125821	0	9
2125821	1	350
2125822	0	7
2125822	1	475
2125823	0	13
2125823	1	437
2125824	0	24
2125824	1	564
2125825	0	12
2125825	1	288
2125826	0	15
2125826	1	478
2125827	0	10
2125827	1	312
2125828	0	21
2125828	1	410
2125901	0	19
2125901	1	463
2125902	0	4
2125902	1	253
2125903	0	19
2125903	1	318
2125904	0	19
2125904	1	293
2125905	0	9
2125905	1	331
2125906	0	18
2125906	1	434
2125907	0	14
2125907	1	459
2125908	0	29
2125908	1	413
2125909	0	24
2125909	1	535
2125910	0	12
2125910	1	310
2125911	0	20
2125911	1	377
2125912	0	18
2125912	1	472
2125913	0	15
2125913	1	489
2125914	0	11
2125914	1	343
2125915	0	27
2125915	1	396
2125917	0	17
2125917	1	176
2125918	0	4
2125918	1	323
2125919	0	14
2125919	1	331
2125920	0	8
2125920	1	374
2125921	0	16
2125921	1	266
2125922	0	18
2125922	1	417
2125923	0	8
2125923	1	439
2125924	0	12
2125924	1	322
2125925	0	23
2125925	1	319
2125926	0	3
2125926	1	314
2125927	0	4
2125927	1	487
2125928	0	8
2125928	1	218
2125929	0	5
2125929	1	546
2125930	0	17
2125930	1	410
2125931	0	5
2125931	1	397
2125932	0	3
2125932	1	281
2125933	0	23
2125933	1	351
2125934	0	6
2125934	1	210
2125935	0	11
2125935	1	367
2125936	0	20
2125936	1	500
2125937	0	4
2125937	1	292
2125938	0	8
2125938	1	205
2126001	1	7
2126002	0	3
2126002	1	278
2126004	0	9
2126004	1	352
2126005	0	7
2126005	1	440
2126006	1	29
2126007	0	12
2126007	1	565
2126008	1	377
2126009	0	9
2126009	1	346
2126010	0	11
2126010	1	369
2126011	0	13
2126011	1	369
2126012	0	8
2126012	1	284
2126013	0	23
2126013	1	498
2126014	0	18
2126014	1	506
2126015	0	17
2126015	1	486
2126016	0	7
2126016	1	478
2126017	0	13
2126017	1	302
2126018	0	9
2126018	1	380
2126019	0	20
2126019	1	449
2126020	0	7
2126020	1	247
2126021	0	31
2126021	1	454
2126022	1	506
2126023	0	20
2126023	1	471
2126024	0	20
2126024	1	194
2126025	0	10
2126025	1	279
2126026	0	19
2126026	1	430
2126027	0	9
2126027	1	368
2126028	0	13
2126028	1	353
2126029	0	29
2126029	1	409
2126030	0	18
2126030	1	301
2126031	0	3
2126031	1	345
2126032	0	3
2126032	1	314
2126033	0	13
2126033	1	502
2126034	0	14
2126034	1	395
2126035	0	16
2126035	1	402
2126036	0	13
2126036	1	334
2126037	0	7
2126037	1	227
2126038	0	13
2126038	1	448
2126039	0	13
2126039	1	632
2126040	0	16
2126040	1	308
2126041	0	27
2126041	1	633
2126042	0	15
2126042	1	415
2126043	0	18
2126043	1	303
2126044	0	10
2126044	1	382
2126045	0	17
2126045	1	345
2126046	0	8
2126046	1	345
2126047	0	23
2126047	1	333
2126101	0	11
2126101	1	484
2126102	0	14
2126102	1	543
2126103	0	21
2126103	1	699
2126104	0	27
2126104	1	479
2126105	0	19
2126105	1	381
2126106	0	12
2126106	1	397
2126107	0	7
2126107	1	252
2126108	0	17
2126108	1	615
2126109	0	26
2126109	1	573
2126110	0	18
2126110	1	246
2126111	0	19
2126111	1	417
2126112	0	12
2126112	1	434
2126113	0	12
2126113	1	253
2126114	0	31
2126114	1	337
2126115	0	7
2126115	1	261
2126116	0	32
2126116	1	503
2126117	0	9
2126117	1	392
2126118	0	22
2126118	1	398
2126119	0	6
2126119	1	364
2126120	0	12
2126120	1	255
2126121	0	14
2126121	1	447
2126122	0	8
2126122	1	210
2126123	1	189
2126124	0	11
2126124	1	281
2126125	0	41
2126125	1	536
2126126	0	16
2126126	1	367
2126127	0	33
2126127	1	479
2126128	0	24
2126128	1	348
2126129	0	19
2126129	1	476
2126130	0	28
2126130	1	428
2126131	0	17
2126131	1	441
2126132	0	19
2126132	1	351
2126133	0	15
2126133	1	614
2126134	0	18
2126134	1	333
2126135	0	20
2126135	1	314
2126136	0	3
2126136	1	209
2126137	0	5
2126137	1	249
2126138	0	13
2126138	1	328
2126139	0	23
2126139	1	400
2126201	1	258
2126202	0	9
2126202	1	203
2126203	0	8
2126203	1	302
2126204	0	31
2126204	1	443
2126205	0	16
2126205	1	410
2126206	0	21
2126206	1	227
2126207	0	21
2126207	1	233
2126208	0	21
2126208	1	331
2126209	0	12
2126209	1	262
2126210	0	22
2126210	1	519
2126211	0	28
2126211	1	371
2126212	0	23
2126212	1	166
2126213	0	14
2126213	1	323
2126214	0	27
2126214	1	331
2126215	0	10
2126215	1	284
2126216	0	10
2126216	1	318
2126217	0	20
2126217	1	275
2126218	0	10
2126218	1	196
2126219	0	6
2126219	1	175
2126220	0	5
2126220	1	324
2126221	0	19
2126221	1	407
2126222	0	13
2126222	1	267
2126223	0	6
2126223	1	199
2126224	0	36
2126224	1	357
2126225	0	20
2126225	1	274
2126226	0	12
2126226	1	240
2126227	0	20
2126227	1	398
2126228	0	17
2126228	1	336
2126229	0	16
2126229	1	287
2126230	0	8
2126230	1	235
2126231	0	6
2126231	1	246
2126232	0	24
2126232	1	340
2126301	0	25
2126301	1	525
2126302	0	15
2126302	1	506
2126303	0	13
2126303	1	372
2126304	0	4
2126304	1	281
2126305	0	13
2126305	1	300
2126306	0	21
2126306	1	405
2126307	0	21
2126307	1	366
2126308	0	9
2126308	1	286
2126309	0	11
2126309	1	430
2126310	0	11
2126310	1	255
2126311	0	13
2126311	1	507
2126312	0	27
2126312	1	363
2126313	0	6
2126313	1	265
2126314	0	24
2126314	1	302
2126315	0	14
2126315	1	331
2126316	0	14
2126316	1	282
2126317	0	16
2126317	1	530
2126318	0	18
2126318	1	519
2126319	0	33
2126319	1	657
2126320	0	3
2126320	1	390
2126321	0	13
2126321	1	216
2126322	0	23
2126322	1	336
2126323	0	11
2126323	1	527
2126324	0	3
2126324	1	381
2126325	0	19
2126325	1	537
2126326	0	22
2126326	1	553
2126329	0	17
2126329	1	388
2126330	0	22
2126330	1	507
2126501	0	34
2126501	1	445
2126502	0	15
2126502	1	414
2126503	0	5
2126503	1	317
2126504	0	26
2126504	1	360
2126505	0	29
2126505	1	426
2126506	0	13
2126506	1	391
2126507	0	7
2126507	1	383
2126508	0	28
2126508	1	444
2126509	0	13
2126509	1	454
2126510	0	9
2126510	1	392
2126511	0	18
2126511	1	448
2126512	0	31
2126512	1	561
2126513	0	17
2126513	1	623
2126514	0	22
2126514	1	503
2126515	0	23
2126515	1	539
2126516	0	22
2126516	1	275
2126517	0	14
2126517	1	381
2126518	0	14
2126518	1	317
2126519	0	9
2126519	1	483
2126520	0	27
2126520	1	517
2126521	0	8
2126521	1	225
2126522	0	10
2126522	1	191
2126523	0	22
2126523	1	545
2126524	0	14
2126524	1	449
2126525	0	28
2126525	1	423
2126526	0	12
2126526	1	293
2126527	0	4
2126527	1	346
2126528	0	10
2126528	1	348
2126529	0	28
2126529	1	496
2126530	0	16
2126530	1	338
2126531	0	27
2126531	1	482
2126532	0	21
2126532	1	422
2126533	0	17
2126533	1	383
2126534	0	3
2126534	1	320
2126535	0	13
2126535	1	406
2126536	0	14
2126536	1	246
2126537	0	5
2126537	1	311
2126538	0	11
2126538	1	214
2126539	0	15
2126539	1	415
2126540	0	17
2126540	1	202
2126541	0	24
2126541	1	396
2126542	0	22
2126542	1	233
2126543	0	11
2126543	1	337
2126544	0	29
2126544	1	511
2126601	0	12
2126601	1	243
2126602	0	15
2126602	1	332
2126603	1	3
2126604	1	3
2126606	0	15
2126606	1	582
2126607	0	34
2126607	1	560
2126608	0	20
2126608	1	439
2126609	0	14
2126609	1	297
2126611	0	18
2126611	1	337
2126612	0	15
2126612	1	191
2126613	0	8
2126613	1	216
2126614	0	14
2126614	1	472
2126615	0	6
2126615	1	369
2126616	1	70
2126617	0	13
2126617	1	507
2126618	0	22
2126618	1	459
2126619	0	14
2126619	1	413
2126620	0	9
2126620	1	260
2126621	0	20
2126621	1	343
2126622	0	17
2126622	1	430
2126623	0	18
2126623	1	469
2126624	0	7
2126624	1	297
2126625	0	22
2126625	1	456
2126626	0	15
2126626	1	402
2126627	0	12
2126627	1	366
2126628	0	3
2126628	1	108
2126629	1	5
2126630	0	9
2126630	1	313
2126631	0	23
2126631	1	381
2126632	0	7
2126632	1	604
2126633	0	7
2126633	1	278
2126634	0	15
2126634	1	212
2126635	0	24
2126635	1	520
2126636	0	17
2126636	1	324
2126637	0	11
2126637	1	332
2126638	0	26
2126638	1	561
2126639	0	11
2126639	1	329
2126640	0	9
2126640	1	418
2126641	0	15
2126641	1	513
2126642	0	16
2126642	1	346
2126643	0	28
